ins,strt,to,t,mk,dc,out,ru,pre,lb,ub,opt,dev
J120_10_10,default,600000.0,444018.0,66,1890351,OPT,66.74517192651908,74,66.0,66.0,66.0,0.0
J120_10_6,default,600000.0,543536.0,92,1144585,OPT,54.81465997770345,72,92.0,92.0,92.0,0.0
J120_10_9,default,600000.0,525444.0,77,1348619,OPT,56.709956709956714,62,77.0,77.0,77.0,0.0
J120_15_1,default,600000.0,237074.0,81,526586,OPT,70.85964612846332,92,81.0,81.0,81.0,0.0
J120_15_8,default,600000.0,414056.0,126,644487,OPT,49.469627594627596,75,126.0,126.0,126.0,0.0
J120_23_2,default,600000.0,425893.0,116,1076925,OPT,54.48275862068965,81,,,,
J120_23_7,default,600000.0,387103.0,104,887933,OPT,54.86509758897819,83,,,,
J120_23_9,default,600000.0,532422.0,106,847454,OPT,57.19883889695211,50,,,,
J120_24_1,default,600000.0,431511.0,92,2818445,OPT,48.50859453993933,58,,,,
J120_24_4,default,600000.0,397357.0,101,845765,OPT,59.77902138039891,64,,,,
J120_24_7,default,600000.0,77229.0,110,197020,OPT,45.850267379679146,58,,,,
J120_25_5,default,600000.0,526104.0,100,1660616,OPT,44.4468085106383,78,,,,
J120_25_7,default,600000.0,137276.0,91,592154,OPT,57.330827067669176,60,,,,
J120_29_7,default,600000.0,282458.0,97,435439,OPT,68.26939327361839,76,,,,
J120_29_9,default,600000.0,428826.0,97,629523,OPT,64.25524351226449,62,,,,
J120_2_4,default,600000.0,460695.0,94,1564213,OPT,64.72853998532648,52,95.0,95.0,95.0,1.0526315789473684
J120_2_7,default,600000.0,356310.0,87,671092,OPT,70.70819428995179,59,90.0,90.0,90.0,3.3333333333333335
J120_2_8,default,600000.0,337769.0,82,1747956,OPT,66.41502129307007,59,83.0,83.0,83.0,1.2048192771084338
J120_30_4,default,600000.0,550460.0,83,1312843,OPT,70.83628632175761,74,,,,
J120_3_3,default,600000.0,347446.0,100,1746182,OPT,50.45783132530121,81,100.0,100.0,100.0,0.0
J120_3_4,default,600000.0,185683.0,71,637224,OPT,59.66262692433671,52,71.0,71.0,71.0,0.0
J120_3_5,default,600000.0,350309.0,83,442003,OPT,56.66953528399311,60,84.0,84.0,84.0,1.1904761904761905
J120_40_7,default,600000.0,581396.0,91,934879,OPT,76.34931440241175,70,,,,
J120_44_1,default,600000.0,465693.0,100,1361077,OPT,49.77333333333333,68,,,,
J120_44_2,default,600000.0,509615.0,109,741247,OPT,50.01938234914072,54,,,,
J120_44_8,default,600000.0,228127.0,106,503180,OPT,49.59166431990988,57,,,,
J120_44_9,default,600000.0,291012.0,91,593624,OPT,51.64835164835166,56,,,,
J120_45_1,default,600000.0,325529.0,108,1119832,OPT,39.78052126200274,46,,,,
J120_45_10,default,600000.0,226403.0,99,593659,OPT,47.4987974987975,60,,,,
J120_45_3,default,600000.0,173756.0,98,537905,OPT,37.765409193980624,49,,,,
J120_45_7,default,600000.0,365034.0,103,666702,OPT,49.43791517629024,64,,,,
J120_4_10,default,600000.0,281195.0,77,1277582,OPT,50.3345139708776,79,77.0,77.0,77.0,0.0
J120_4_9,default,600000.0,410284.0,79,2820984,OPT,57.434802501143814,73,79.0,79.0,79.0,0.0
J120_50_3,default,600000.0,295601.0,111,446084,OPT,66.7601563827979,56,,,,
J120_50_8,default,600000.0,588501.0,112,685801,OPT,59.4510582010582,69,,,,
J120_55_10,default,600000.0,527992.0,100,471707,OPT,75.66666666666667,62,,,,
J120_5_10,default,600000.0,331776.0,92,849558,OPT,42.92906178489703,53,92.0,92.0,92.0,0.0
J120_5_3,default,600000.0,362166.0,72,715169,OPT,57.06264775413712,65,72.0,72.0,72.0,0.0
J120_5_9,default,600000.0,201384.0,106,807343,OPT,42.34800838574424,61,106.0,106.0,106.0,0.0
J120_9_2,default,600000.0,117515.0,94,206470,OPT,69.62806561637161,89,94.0,94.0,94.0,0.0
J30_10_1,default,600000.0,18797.0,41,121706,OPT,66.03948896631823,8,42.0,42.0,42.0,2.380952380952381
J30_10_10,default,600000.0,88940.0,40,267216,OPT,68.17757009345794,6,41.0,41.0,41.0,2.4390243902439024
J30_10_2,default,600000.0,36596.0,55,195484,OPT,63.12563840653729,5,56.0,56.0,56.0,1.7857142857142856
J30_10_3,default,600000.0,20859.0,61,97092,OPT,65.25775232075844,9,62.0,62.0,62.0,1.6129032258064515
J30_10_4,default,600000.0,17777.0,55,105872,OPT,68.47058823529412,6,58.0,58.0,58.0,5.172413793103448
J30_10_5,default,600000.0,13928.0,41,84215,OPT,70.1650652870165,5,41.0,41.0,41.0,0.0
J30_10_6,default,600000.0,23822.0,43,134692,OPT,68.70576339737107,3,44.0,44.0,44.0,2.272727272727273
J30_10_7,default,600000.0,84532.0,48,707381,OPT,64.20833333333333,15,49.0,49.0,49.0,2.0408163265306123
J30_10_8,default,600000.0,68622.0,52,415405,OPT,69.36339522546419,9,54.0,54.0,54.0,3.7037037037037033
J30_10_9,default,600000.0,31423.0,49,234399,OPT,62.76996235387359,23,49.0,49.0,49.0,0.0
J30_11_1,default,600000.0,18453.0,54,110912,OPT,59.34744268077602,4,54.0,54.0,54.0,0.0
J30_11_10,default,600000.0,3532.0,38,28768,OPT,59.59752321981424,8,38.0,38.0,38.0,0.0
J30_11_2,default,600000.0,11197.0,56,64150,OPT,57.5817191283293,10,56.0,56.0,56.0,0.0
J30_11_3,default,600000.0,21869.0,81,107312,OPT,40.98303911388024,26,81.0,81.0,81.0,0.0
J30_11_4,default,600000.0,22988.0,60,228624,OPT,58.109756097560975,15,63.0,63.0,63.0,4.761904761904762
J30_11_5,default,600000.0,38206.0,48,189572,OPT,66.97154471544715,11,49.0,49.0,49.0,2.0408163265306123
J30_11_6,default,600000.0,13745.0,44,54834,OPT,66.33522727272727,22,44.0,44.0,44.0,0.0
J30_11_7,default,600000.0,44101.0,35,264421,OPT,67.78021978021978,5,36.0,36.0,36.0,2.7777777777777777
J30_11_8,default,600000.0,39626.0,62,227478,OPT,61.72043010752688,12,62.0,62.0,62.0,0.0
J30_11_9,default,600000.0,18250.0,67,195620,OPT,47.824037706205814,25,67.0,67.0,67.0,0.0
J30_12_1,default,600000.0,25142.0,47,205182,OPT,51.587301587301596,17,47.0,47.0,47.0,0.0
J30_12_10,default,600000.0,25293.0,57,177429,OPT,40.19983734169862,15,57.0,57.0,57.0,0.0
J30_12_2,default,600000.0,19462.0,46,170124,OPT,55.3758004718571,13,46.0,46.0,46.0,0.0
J30_12_3,default,600000.0,20946.0,37,120971,OPT,51.03665309144761,16,37.0,37.0,37.0,0.0
J30_12_4,default,600000.0,42454.0,63,225039,OPT,43.58730158730159,24,63.0,63.0,63.0,0.0
J30_12_5,default,600000.0,10400.0,47,48482,OPT,41.70696324951644,20,47.0,47.0,47.0,0.0
J30_12_6,default,600000.0,43480.0,53,256991,OPT,48.25059534713317,11,53.0,53.0,53.0,0.0
J30_12_7,default,600000.0,89455.0,55,542887,OPT,45.62099871959027,22,55.0,55.0,55.0,0.0
J30_12_8,default,600000.0,14846.0,35,79443,OPT,40.273972602739725,13,35.0,35.0,35.0,0.0
J30_12_9,default,600000.0,24705.0,52,108136,OPT,51.79581447963801,17,52.0,52.0,52.0,0.0
J30_14_1,default,600000.0,18556.0,48,147695,OPT,73.47074468085107,8,50.0,50.0,50.0,4.0
J30_14_10,default,600000.0,37980.0,60,192887,OPT,63.74587458745875,10,61.0,61.0,61.0,1.639344262295082
J30_14_4,default,600000.0,9749.0,49,68415,OPT,73.95740905057676,3,50.0,50.0,50.0,2.0
J30_14_5,default,600000.0,11464.0,52,74278,OPT,64.6117900790798,12,52.0,52.0,52.0,0.0
J30_14_6,default,600000.0,25096.0,35,118088,OPT,75.43345543345544,4,35.0,35.0,35.0,0.0
J30_14_8,default,600000.0,44620.0,54,201819,OPT,69.96262317363234,12,54.0,54.0,54.0,0.0
J30_15_1,default,600000.0,11159.0,46,94178,OPT,64.89720256150994,13,46.0,46.0,46.0,0.0
J30_15_10,default,600000.0,53656.0,65,372184,OPT,57.772893772893774,21,65.0,65.0,65.0,0.0
J30_15_2,default,600000.0,25536.0,47,59711,OPT,57.83496262219666,21,47.0,47.0,47.0,0.0
J30_15_3,default,600000.0,15355.0,48,89397,OPT,69.6376811594203,24,48.0,48.0,48.0,0.0
J30_15_4,default,600000.0,26535.0,48,176369,OPT,51.58227848101266,27,48.0,48.0,48.0,0.0
J30_15_6,default,600000.0,25611.0,67,164912,OPT,63.54712921877101,20,67.0,67.0,67.0,0.0
J30_15_7,default,600000.0,51609.0,47,277719,OPT,61.31694790902421,8,47.0,47.0,47.0,0.0
J30_15_8,default,600000.0,16228.0,49,119493,OPT,71.75587216018484,14,50.0,50.0,50.0,2.0
J30_15_9,default,600000.0,33518.0,54,202363,OPT,66.21668397369332,20,54.0,54.0,54.0,0.0
J30_16_1,default,600000.0,18079.0,51,129267,OPT,62.133333333333326,21,51.0,51.0,51.0,0.0
J30_16_10,default,600000.0,12089.0,51,67514,OPT,51.25515174222556,26,51.0,51.0,51.0,0.0
J30_16_2,default,600000.0,9107.0,48,44317,OPT,52.34053497942387,14,48.0,48.0,48.0,0.0
J30_16_3,default,600000.0,86699.0,36,418574,OPT,55.34617532104969,16,36.0,36.0,36.0,0.0
J30_16_4,default,600000.0,5434.0,47,43727,OPT,40.10119356512714,13,47.0,47.0,47.0,0.0
J30_16_5,default,600000.0,43697.0,51,242111,OPT,43.393493761140824,18,51.0,51.0,51.0,0.0
J30_16_6,default,600000.0,17594.0,51,85202,OPT,39.16927717832695,15,51.0,51.0,51.0,0.0
J30_16_7,default,600000.0,1377.0,34,12358,OPT,52.07032533683864,5,34.0,34.0,34.0,0.0
J30_16_8,default,600000.0,15500.0,44,141359,OPT,42.34643734643735,17,44.0,44.0,44.0,0.0
J30_16_9,default,600000.0,18675.0,44,134763,OPT,53.60310421286031,26,44.0,44.0,44.0,0.0
J30_17_1,default,600000.0,37333.0,62,410724,OPT,48.842917251051894,12,64.0,64.0,64.0,3.125
J30_17_10,default,600000.0,13717.0,66,150606,OPT,45.57109557109557,16,66.0,66.0,66.0,0.0
J30_17_2,default,600000.0,15171.0,68,171647,OPT,31.886657101865133,16,68.0,68.0,68.0,0.0
J30_17_3,default,600000.0,31419.0,60,426739,OPT,39.3859649122807,18,60.0,60.0,60.0,0.0
J30_17_4,default,600000.0,9750.0,49,107998,OPT,44.31486880466473,7,49.0,49.0,49.0,0.0
J30_17_5,default,600000.0,33819.0,47,545950,OPT,46.85799109351806,14,47.0,47.0,47.0,0.0
J30_17_6,default,600000.0,23814.0,63,260614,OPT,37.04906204906205,15,63.0,63.0,63.0,0.0
J30_17_7,default,600000.0,8323.0,57,70525,OPT,41.687552213868,14,57.0,57.0,57.0,0.0
J30_17_8,default,600000.0,5411.0,61,66641,OPT,36.55388908266481,17,61.0,61.0,61.0,0.0
J30_17_9,default,600000.0,7304.0,47,66215,OPT,38.05047006432459,10,48.0,48.0,48.0,2.083333333333333
J30_18_1,default,600000.0,13375.0,52,98784,OPT,38.46153846153847,11,53.0,53.0,53.0,1.8867924528301887
J30_18_10,default,600000.0,12304.0,47,204846,OPT,38.94919669995658,13,49.0,49.0,49.0,4.081632653061225
J30_18_2,default,600000.0,10565.0,55,230561,OPT,35.9469696969697,12,55.0,55.0,55.0,0.0
J30_18_3,default,600000.0,2734.0,56,23364,OPT,32.37082066869301,12,56.0,56.0,56.0,0.0
J30_18_4,default,600000.0,34045.0,70,217457,OPT,33.15934065934066,10,70.0,70.0,70.0,0.0
J30_18_5,default,600000.0,12105.0,52,131559,OPT,40.78947368421053,14,52.0,52.0,52.0,0.0
J30_18_6,default,600000.0,7511.0,61,44619,OPT,34.71383376473972,17,62.0,62.0,62.0,1.6129032258064515
J30_18_7,default,600000.0,6849.0,48,99895,OPT,32.88398692810458,5,48.0,48.0,48.0,0.0
J30_18_8,default,600000.0,9831.0,52,88085,OPT,31.075174825174823,7,52.0,52.0,52.0,0.0
J30_18_9,default,600000.0,7455.0,47,58150,OPT,48.983451536643024,17,47.0,47.0,47.0,0.0
J30_19_1,default,600000.0,3800.0,39,66071,OPT,33.04029304029304,8,40.0,40.0,40.0,2.5
J30_19_10,default,600000.0,16400.0,47,138075,OPT,28.68672046955246,20,47.0,47.0,47.0,0.0
J30_19_2,default,600000.0,10509.0,58,26522,OPT,33.793103448275865,12,58.0,58.0,58.0,0.0
J30_19_3,default,600000.0,23341.0,83,367826,OPT,33.118520594003925,22,83.0,83.0,83.0,0.0
J30_19_4,default,600000.0,19771.0,39,37399,OPT,35.99240265906933,6,39.0,39.0,39.0,0.0
J30_19_5,default,600000.0,25739.0,47,163705,OPT,35.93810444874275,10,48.0,48.0,48.0,2.083333333333333
J30_19_6,default,600000.0,4036.0,49,51235,OPT,25.147007955724664,10,49.0,49.0,49.0,0.0
J30_19_7,default,600000.0,14012.0,55,188886,OPT,30.737564322469986,12,57.0,57.0,57.0,3.508771929824561
J30_19_8,default,600000.0,11543.0,55,141877,OPT,30.666666666666664,18,55.0,55.0,55.0,0.0
J30_19_9,default,600000.0,15377.0,38,184961,OPT,37.41776315789473,8,38.0,38.0,38.0,0.0
J30_1_1,default,600000.0,5912.0,43,104903,OPT,48.04310833806012,14,43.0,43.0,43.0,0.0
J30_1_10,default,600000.0,9717.0,45,104437,OPT,44.823848238482384,16,45.0,45.0,45.0,0.0
J30_1_2,default,600000.0,7553.0,47,70666,OPT,45.11506730351715,12,47.0,47.0,47.0,0.0
J30_1_3,default,600000.0,4107.0,47,61778,OPT,38.19891142998515,10,47.0,47.0,47.0,0.0
J30_1_4,default,600000.0,9256.0,61,76052,OPT,48.47242921013412,17,62.0,62.0,62.0,1.6129032258064515
J30_1_5,default,600000.0,1226.0,38,34300,OPT,41.10275689223057,6,39.0,39.0,39.0,2.564102564102564
J30_1_6,default,600000.0,2253.0,46,49603,OPT,36.51185770750988,9,48.0,48.0,48.0,4.166666666666666
J30_1_7,default,600000.0,7982.0,60,130561,OPT,40.27777777777778,21,60.0,60.0,60.0,0.0
J30_1_8,default,600000.0,5693.0,53,205058,OPT,42.17767295597484,9,53.0,53.0,53.0,0.0
J30_1_9,default,600000.0,18030.0,47,226809,OPT,47.487550928021726,11,49.0,49.0,49.0,4.081632653061225
J30_20_1,default,600000.0,54270.0,57,239407,OPT,32.993774759479344,21,57.0,57.0,57.0,0.0
J30_20_10,default,600000.0,11474.0,37,68700,OPT,36.85503685503686,9,37.0,37.0,37.0,0.0
J30_20_2,default,600000.0,14936.0,70,92458,OPT,28.818681318681318,8,70.0,70.0,70.0,0.0
J30_20_3,default,600000.0,15458.0,49,162124,OPT,28.309785452642593,16,49.0,49.0,49.0,0.0
J30_20_4,default,600000.0,8671.0,43,81965,OPT,32.093023255813954,3,43.0,43.0,43.0,0.0
J30_20_5,default,600000.0,14891.0,61,274443,OPT,32.0508531281365,8,61.0,61.0,61.0,0.0
J30_20_6,default,600000.0,12607.0,51,151583,OPT,31.408199643493763,9,51.0,51.0,51.0,0.0
J30_20_7,default,600000.0,17479.0,42,138613,OPT,29.547228727556597,15,42.0,42.0,42.0,0.0
J30_20_8,default,600000.0,42751.0,51,247145,OPT,30.136986301369863,20,51.0,51.0,51.0,0.0
J30_20_9,default,600000.0,22879.0,41,138235,OPT,32.35772357723577,19,41.0,41.0,41.0,0.0
J30_21_1,default,600000.0,29015.0,84,86560,OPT,51.10741971207088,9,84.0,84.0,84.0,0.0
J30_21_10,default,600000.0,24307.0,68,85857,OPT,57.082833133253295,5,69.0,69.0,69.0,1.4492753623188406
J30_21_2,default,600000.0,12223.0,58,90458,OPT,62.983814215341305,6,59.0,59.0,59.0,1.694915254237288
J30_21_3,default,600000.0,9625.0,75,111040,OPT,49.25333333333333,9,76.0,76.0,76.0,1.3157894736842104
J30_21_4,default,600000.0,20915.0,67,117560,OPT,57.50837648492233,7,70.0,70.0,70.0,4.285714285714286
J30_21_5,default,600000.0,11446.0,54,71428,OPT,61.58315177923021,2,55.0,55.0,55.0,1.8181818181818181
J30_21_7,default,600000.0,45186.0,64,176855,OPT,52.97475961538461,3,65.0,65.0,65.0,1.5384615384615385
J30_21_8,default,600000.0,43665.0,61,110169,OPT,62.77724204435873,3,62.0,62.0,62.0,1.6129032258064515
J30_22_1,default,600000.0,3261.0,42,33903,OPT,53.30859616573902,5,42.0,42.0,42.0,0.0
J30_22_10,default,600000.0,31913.0,55,277060,OPT,53.417721518987335,14,55.0,55.0,55.0,0.0
J30_22_2,default,600000.0,8699.0,45,88374,OPT,52.52252252252252,7,45.0,45.0,45.0,0.0
J30_22_3,default,600000.0,26878.0,61,331206,OPT,48.38709677419355,13,63.0,63.0,63.0,3.1746031746031744
J30_22_4,default,600000.0,1610.0,41,18733,OPT,58.41463414634146,8,42.0,42.0,42.0,2.380952380952381
J30_22_5,default,600000.0,15580.0,51,83071,OPT,51.57456922162804,6,52.0,52.0,52.0,1.9230769230769231
J30_22_6,default,600000.0,32449.0,52,99742,OPT,51.92307692307693,7,52.0,52.0,52.0,0.0
J30_22_7,default,600000.0,51248.0,59,312947,OPT,49.07990314769976,14,60.0,60.0,60.0,1.6666666666666667
J30_22_8,default,600000.0,21653.0,53,47341,OPT,58.38274932614556,9,55.0,55.0,55.0,3.6363636363636362
J30_22_9,default,600000.0,9705.0,74,90460,OPT,37.65631302944736,7,76.0,76.0,76.0,2.631578947368421
J30_23_1,default,600000.0,5987.0,63,55072,OPT,41.48809523809524,12,63.0,63.0,63.0,0.0
J30_23_10,default,600000.0,17208.0,61,157866,OPT,38.58231355345186,14,61.0,61.0,61.0,0.0
J30_23_2,default,600000.0,2438.0,53,19860,OPT,44.498897329086006,15,53.0,53.0,53.0,0.0
J30_23_3,default,600000.0,12346.0,46,186217,OPT,51.70011148272018,13,46.0,46.0,46.0,0.0
J30_23_4,default,600000.0,20389.0,65,224417,OPT,45.723076923076924,23,65.0,65.0,65.0,0.0
J30_23_5,default,600000.0,8815.0,52,66581,OPT,36.75213675213676,7,52.0,52.0,52.0,0.0
J30_23_6,default,600000.0,15746.0,47,109324,OPT,47.811200782587434,21,48.0,48.0,48.0,2.083333333333333
J30_23_7,default,600000.0,7819.0,60,84147,OPT,47.22222222222222,10,60.0,60.0,60.0,0.0
J30_23_8,default,600000.0,11828.0,48,92561,OPT,54.19117647058823,16,48.0,48.0,48.0,0.0
J30_23_9,default,600000.0,7174.0,62,76524,OPT,51.691581431943355,17,63.0,63.0,63.0,1.5873015873015872
J30_24_1,default,600000.0,14498.0,53,140590,OPT,33.470057424118124,18,53.0,53.0,53.0,0.0
J30_24_10,default,600000.0,9704.0,53,93236,OPT,40.61368400991042,11,53.0,53.0,53.0,0.0
J30_24_2,default,600000.0,2545.0,58,27062,OPT,34.95777621393385,6,58.0,58.0,58.0,0.0
J30_24_3,default,600000.0,37896.0,69,204051,OPT,44.95870344397694,23,69.0,69.0,69.0,0.0
J30_24_4,default,600000.0,10873.0,53,169844,OPT,35.901467505241094,23,53.0,53.0,53.0,0.0
J30_24_5,default,600000.0,11497.0,51,146791,OPT,45.62091503267974,8,51.0,51.0,51.0,0.0
J30_24_6,default,600000.0,30122.0,56,296569,OPT,44.44241982507289,21,56.0,56.0,56.0,0.0
J30_24_7,default,600000.0,7426.0,44,47916,OPT,42.466802860061286,10,44.0,44.0,44.0,0.0
J30_24_8,default,600000.0,14985.0,38,235931,OPT,41.264927023440954,11,38.0,38.0,38.0,0.0
J30_24_9,default,600000.0,20588.0,43,87455,OPT,43.87112403100775,4,43.0,43.0,43.0,0.0
J30_25_10,default,600000.0,38424.0,56,149167,OPT,65.46610169491525,3,58.0,58.0,58.0,3.4482758620689653
J30_26_1,default,600000.0,19784.0,59,170107,OPT,60.73867948393625,11,59.0,59.0,59.0,0.0
J30_26_10,default,600000.0,22893.0,49,170597,OPT,63.30919464560017,4,49.0,49.0,49.0,0.0
J30_26_2,default,600000.0,10829.0,40,91618,OPT,57.666666666666664,14,40.0,40.0,40.0,0.0
J30_26_3,default,600000.0,26072.0,58,172800,OPT,61.547186932849364,10,58.0,58.0,58.0,0.0
J30_26_4,default,600000.0,48023.0,62,317455,OPT,64.74654377880185,14,62.0,62.0,62.0,0.0
J30_26_5,default,600000.0,10666.0,74,42487,OPT,52.4024024024024,4,74.0,74.0,74.0,0.0
J30_26_7,default,600000.0,35857.0,56,299302,OPT,60.944700460829495,13,56.0,56.0,56.0,0.0
J30_26_8,default,600000.0,11385.0,66,96814,OPT,51.43745143745144,18,66.0,66.0,66.0,0.0
J30_26_9,default,600000.0,10754.0,42,107794,OPT,66.51969429747207,3,43.0,43.0,43.0,2.3255813953488373
J30_27_1,default,600000.0,25866.0,43,171443,OPT,64.58391706360325,9,43.0,43.0,43.0,0.0
J30_27_10,default,600000.0,13967.0,62,161651,OPT,41.09062980030722,21,62.0,62.0,62.0,0.0
J30_27_2,default,600000.0,15823.0,58,124562,OPT,54.472999349381915,12,58.0,58.0,58.0,0.0
J30_27_3,default,600000.0,11873.0,60,121230,OPT,46.19252873563218,20,60.0,60.0,60.0,0.0
J30_27_4,default,600000.0,17305.0,64,119795,OPT,53.16455696202531,16,64.0,64.0,64.0,0.0
J30_27_5,default,600000.0,23364.0,49,204801,OPT,58.13234384662957,8,49.0,49.0,49.0,0.0
J30_27_6,default,600000.0,19507.0,59,81205,OPT,58.95509348243928,17,59.0,59.0,59.0,0.0
J30_27_7,default,600000.0,13129.0,47,127595,OPT,59.51127027596377,10,49.0,49.0,49.0,4.081632653061225
J30_27_8,default,600000.0,34052.0,66,187704,OPT,54.47811447811448,18,66.0,66.0,66.0,0.0
J30_27_9,default,600000.0,12165.0,55,107554,OPT,61.74162679425837,8,55.0,55.0,55.0,0.0
J30_28_1,default,600000.0,28465.0,69,127946,OPT,44.503691550451194,18,69.0,69.0,69.0,0.0
J30_28_10,default,600000.0,11682.0,59,73337,OPT,48.21092278719397,27,59.0,59.0,59.0,0.0
J30_28_2,default,600000.0,6571.0,57,50809,OPT,42.16008771929825,12,57.0,57.0,57.0,0.0
J30_28_3,default,600000.0,3493.0,40,42359,OPT,55.35,11,40.0,40.0,40.0,0.0
J30_28_4,default,600000.0,8983.0,49,65022,OPT,47.52869897959184,10,49.0,49.0,49.0,0.0
J30_28_5,default,600000.0,32273.0,73,241358,OPT,41.04696673189824,20,73.0,73.0,73.0,0.0
J30_28_6,default,600000.0,31280.0,55,309186,OPT,50.01715265866209,17,55.0,55.0,55.0,0.0
J30_28_7,default,600000.0,29665.0,48,168064,OPT,45.954987834549875,17,48.0,48.0,48.0,0.0
J30_28_8,default,600000.0,4246.0,53,24947,OPT,42.513694461351186,6,53.0,53.0,53.0,0.0
J30_28_9,default,600000.0,28724.0,62,267133,OPT,55.489530277306166,21,62.0,62.0,62.0,0.0
J30_2_1,default,600000.0,17439.0,38,565724,OPT,46.24860022396417,11,38.0,38.0,38.0,0.0
J30_2_10,default,600000.0,9380.0,43,122520,OPT,39.49181739879414,9,43.0,43.0,43.0,0.0
J30_2_2,default,600000.0,6309.0,51,105468,OPT,38.56209150326798,10,51.0,51.0,51.0,0.0
J30_2_3,default,600000.0,28796.0,43,359405,OPT,41.055456171735244,13,43.0,43.0,43.0,0.0
J30_2_4,default,600000.0,6484.0,43,46231,OPT,35.83887043189369,16,43.0,43.0,43.0,0.0
J30_2_5,default,600000.0,5578.0,51,66595,OPT,38.56209150326798,21,51.0,51.0,51.0,0.0
J30_2_6,default,600000.0,9884.0,47,196303,OPT,34.954407294832826,25,47.0,47.0,47.0,0.0
J30_2_7,default,600000.0,7674.0,47,100090,OPT,40.61550151975684,20,47.0,47.0,47.0,0.0
J30_2_8,default,600000.0,10512.0,54,154944,OPT,38.458225667528,9,54.0,54.0,54.0,0.0
J30_2_9,default,600000.0,11165.0,52,85777,OPT,43.71184371184371,13,54.0,54.0,54.0,3.7037037037037033
J30_30_1,default,600000.0,52757.0,47,160781,OPT,75.96446107084405,5,47.0,47.0,47.0,0.0
J30_30_2,default,600000.0,109282.0,67,279238,OPT,70.47022949767292,6,68.0,68.0,68.0,1.4705882352941175
J30_30_3,default,600000.0,33406.0,54,164939,OPT,73.90180878552972,8,55.0,55.0,55.0,1.8181818181818181
J30_30_4,default,600000.0,82996.0,53,311840,OPT,73.2486456192789,5,53.0,53.0,53.0,0.0
J30_30_5,default,600000.0,14392.0,53,71038,OPT,76.59309362762549,3,54.0,54.0,54.0,1.8518518518518516
J30_30_6,default,600000.0,144522.0,61,375996,OPT,72.64234091309713,5,62.0,62.0,62.0,1.6129032258064515
J30_30_8,default,600000.0,35932.0,45,145993,OPT,68.75555555555556,2,46.0,46.0,46.0,2.1739130434782608
J30_31_1,default,600000.0,5760.0,43,68532,OPT,63.38971106412967,17,43.0,43.0,43.0,0.0
J30_31_10,default,600000.0,42219.0,53,153383,OPT,73.3001067995728,5,55.0,55.0,55.0,3.6363636363636362
J30_31_2,default,600000.0,20763.0,63,146569,OPT,50.305250305250304,21,63.0,63.0,63.0,0.0
J30_31_3,default,600000.0,33453.0,58,128204,OPT,61.60831797841537,22,58.0,58.0,58.0,0.0
J30_31_4,default,600000.0,11573.0,50,55499,OPT,62.06956521739131,28,50.0,50.0,50.0,0.0
J30_31_5,default,600000.0,30778.0,52,158168,OPT,67.12356792144027,3,52.0,52.0,52.0,0.0
J30_31_6,default,600000.0,12865.0,53,64179,OPT,59.0698444223767,22,53.0,53.0,53.0,0.0
J30_31_7,default,600000.0,74682.0,61,301289,OPT,68.09464893287968,10,61.0,61.0,61.0,0.0
J30_31_8,default,600000.0,28304.0,58,148128,OPT,58.801313628899834,11,58.0,58.0,58.0,0.0
J30_31_9,default,600000.0,13675.0,49,55764,OPT,66.16954474097331,2,50.0,50.0,50.0,2.0
J30_32_1,default,600000.0,95318.0,61,445281,OPT,50.328913020778955,23,61.0,61.0,61.0,0.0
J30_32_10,default,600000.0,25486.0,51,144581,OPT,51.66122004357299,11,51.0,51.0,51.0,0.0
J30_32_2,default,600000.0,29371.0,60,112642,OPT,54.86449864498645,12,60.0,60.0,60.0,0.0
J30_32_3,default,600000.0,65869.0,57,388744,OPT,59.16040100250627,17,57.0,57.0,57.0,0.0
J30_32_4,default,600000.0,35433.0,68,216228,OPT,52.67058823529411,10,68.0,68.0,68.0,0.0
J30_32_5,default,600000.0,101563.0,54,350712,OPT,59.32684509326845,16,54.0,54.0,54.0,0.0
J30_32_6,default,600000.0,8001.0,44,61036,OPT,55.25780189959294,13,44.0,44.0,44.0,0.0
J30_32_7,default,600000.0,5196.0,35,62846,OPT,52.85714285714286,9,35.0,35.0,35.0,0.0
J30_32_8,default,600000.0,28772.0,54,220612,OPT,47.78265107212476,14,54.0,54.0,54.0,0.0
J30_32_9,default,600000.0,36182.0,65,209826,OPT,48.721485411140584,28,65.0,65.0,65.0,0.0
J30_33_1,default,600000.0,30689.0,65,339224,OPT,40.07889546351085,5,65.0,65.0,65.0,0.0
J30_33_10,default,600000.0,16935.0,53,281499,OPT,37.77972795085564,13,53.0,53.0,53.0,0.0
J30_33_2,default,600000.0,14380.0,60,177993,OPT,38.93162393162393,13,60.0,60.0,60.0,0.0
J30_33_3,default,600000.0,10961.0,53,146223,OPT,43.44587884806356,20,55.0,55.0,55.0,3.6363636363636362
J30_33_4,default,600000.0,18151.0,77,194925,OPT,34.718614718614724,16,77.0,77.0,77.0,0.0
J30_33_5,default,600000.0,14602.0,53,160615,OPT,38.113207547169814,6,53.0,53.0,53.0,0.0
J30_33_6,default,600000.0,8265.0,59,112635,OPT,37.21601153984854,12,59.0,59.0,59.0,0.0
J30_33_7,default,600000.0,16733.0,58,390150,OPT,37.13527851458886,8,58.0,58.0,58.0,0.0
J30_33_8,default,600000.0,7925.0,59,91410,OPT,41.66666666666667,17,61.0,61.0,61.0,3.278688524590164
